,Close,datetime,exchange_code,expiry_date,High,Low,Open,open_interest,product_type,right,stock_code,strike_price,Volume
0,83.15,2024-07-02 09:15:00,NFO,04-JUL-2024,83.15,70.0,70.0,3713025,Options,Put,NIFTY,24100.0,25
1,83.15,2024-07-02 09:15:00,NFO,04-JUL-2024,83.15,70.0,70.0,3713025,Options,Put,NIFTY,24100.0,25
2,90.0,2024-07-02 09:15:01,NFO,04-JUL-2024,90.0,90.0,90.0,3713025,Options,Put,NIFTY,24100.0,0
3,92.25,2024-07-02 09:15:03,NFO,04-JUL-2024,92.25,92.25,92.25,3713025,Options,Put,NIFTY,24100.0,0
4,91.25,2024-07-02 09:15:04,NFO,04-JUL-2024,91.25,91.25,91.25,3713025,Options,Put,NIFTY,24100.0,0
5,92.5,2024-07-02 09:15:05,NFO,04-JUL-2024,92.5,92.5,92.5,3713025,Options,Put,NIFTY,24100.0,80350
6,90.15,2024-07-02 09:15:07,NFO,04-JUL-2024,90.15,90.15,90.15,3713025,Options,Put,NIFTY,24100.0,25750
7,88.85,2024-07-02 09:15:08,NFO,04-JUL-2024,88.85,88.85,88.85,3713025,Options,Put,NIFTY,24100.0,0
8,85.95,2024-07-02 09:15:09,NFO,04-JUL-2024,85.95,85.95,85.95,3713025,Options,Put,NIFTY,24100.0,0
9,88.95,2024-07-02 09:15:10,NFO,04-JUL-2024,88.95,87.3,87.3,3713025,Options,Put,NIFTY,24100.0,0
10,90.2,2024-07-02 09:15:11,NFO,04-JUL-2024,90.2,90.2,90.2,3713025,Options,Put,NIFTY,24100.0,0
11,89.5,2024-07-02 09:15:12,NFO,04-JUL-2024,89.5,89.5,89.5,3713025,Options,Put,NIFTY,24100.0,0
12,88.4,2024-07-02 09:15:15,NFO,04-JUL-2024,88.4,88.4,88.4,3713025,Options,Put,NIFTY,24100.0,126175
13,88.65,2024-07-02 09:15:16,NFO,04-JUL-2024,88.65,88.65,88.65,3713025,Options,Put,NIFTY,24100.0,0
14,88.35,2024-07-02 09:15:17,NFO,04-JUL-2024,88.35,88.35,88.35,3713025,Options,Put,NIFTY,24100.0,0
15,89.55,2024-07-02 09:15:18,NFO,04-JUL-2024,89.55,87.9,87.9,3713025,Options,Put,NIFTY,24100.0,43925
16,89.65,2024-07-02 09:15:19,NFO,04-JUL-2024,89.65,89.65,89.65,3713025,Options,Put,NIFTY,24100.0,0
17,89.35,2024-07-02 09:15:20,NFO,04-JUL-2024,89.35,89.35,89.35,3710275,Options,Put,NIFTY,24100.0,0
18,89.4,2024-07-02 09:15:21,NFO,04-JUL-2024,89.4,89.4,89.4,3710275,Options,Put,NIFTY,24100.0,31125
19,88.35,2024-07-02 09:15:23,NFO,04-JUL-2024,89.5,88.35,89.5,3710275,Options,Put,NIFTY,24100.0,0
20,87.35,2024-07-02 09:15:24,NFO,04-JUL-2024,87.35,87.35,87.35,3710275,Options,Put,NIFTY,24100.0,0
21,88.0,2024-07-02 09:15:25,NFO,04-JUL-2024,88.0,88.0,88.0,3710275,Options,Put,NIFTY,24100.0,0
22,87.75,2024-07-02 09:15:26,NFO,04-JUL-2024,87.75,87.75,87.75,3710275,Options,Put,NIFTY,24100.0,0
23,87.25,2024-07-02 09:15:28,NFO,04-JUL-2024,87.25,87.25,87.25,3710275,Options,Put,NIFTY,24100.0,137350
24,87.45,2024-07-02 09:15:30,NFO,04-JUL-2024,87.45,87.45,87.45,3710275,Options,Put,NIFTY,24100.0,0
25,86.45,2024-07-02 09:15:31,NFO,04-JUL-2024,86.45,86.35,86.35,3710275,Options,Put,NIFTY,24100.0,21725
26,84.4,2024-07-02 09:15:33,NFO,04-JUL-2024,84.4,84.4,84.4,3710275,Options,Put,NIFTY,24100.0,0
27,83.55,2024-07-02 09:15:34,NFO,04-JUL-2024,83.55,83.55,83.55,3710275,Options,Put,NIFTY,24100.0,0
28,85.4,2024-07-02 09:15:35,NFO,04-JUL-2024,85.4,85.1,85.1,3710275,Options,Put,NIFTY,24100.0,48075
29,84.7,2024-07-02 09:15:36,NFO,04-JUL-2024,84.7,84.7,84.7,3710275,Options,Put,NIFTY,24100.0,0
30,84.6,2024-07-02 09:15:39,NFO,04-JUL-2024,84.85,84.6,84.85,3710275,Options,Put,NIFTY,24100.0,0
31,86.0,2024-07-02 09:15:41,NFO,04-JUL-2024,86.0,86.0,86.0,3710275,Options,Put,NIFTY,24100.0,0
32,85.6,2024-07-02 09:15:42,NFO,04-JUL-2024,85.6,85.6,85.6,3710275,Options,Put,NIFTY,24100.0,121175
33,85.75,2024-07-02 09:15:43,NFO,04-JUL-2024,85.75,85.5,85.5,3710275,Options,Put,NIFTY,24100.0,0
34,84.4,2024-07-02 09:15:44,NFO,04-JUL-2024,85.05,84.4,85.05,3710275,Options,Put,NIFTY,24100.0,14325
35,84.45,2024-07-02 09:15:45,NFO,04-JUL-2024,84.75,84.45,84.75,3710275,Options,Put,NIFTY,24100.0,7000
36,84.3,2024-07-02 09:15:46,NFO,04-JUL-2024,84.3,84.3,84.3,3710275,Options,Put,NIFTY,24100.0,0
37,83.85,2024-07-02 09:15:47,NFO,04-JUL-2024,83.85,83.85,83.85,3710275,Options,Put,NIFTY,24100.0,0
38,84.8,2024-07-02 09:15:48,NFO,04-JUL-2024,84.8,84.65,84.65,3710275,Options,Put,NIFTY,24100.0,28775
39,84.25,2024-07-02 09:15:49,NFO,04-JUL-2024,84.25,84.0,84.0,3710275,Options,Put,NIFTY,24100.0,15350
40,83.3,2024-07-02 09:15:51,NFO,04-JUL-2024,83.3,83.3,83.3,3710275,Options,Put,NIFTY,24100.0,6525
41,83.8,2024-07-02 09:15:53,NFO,04-JUL-2024,83.8,83.0,83.0,3710275,Options,Put,NIFTY,24100.0,0
42,84.25,2024-07-02 09:15:54,NFO,04-JUL-2024,84.25,84.25,84.25,3710275,Options,Put,NIFTY,24100.0,0
43,85.45,2024-07-02 09:15:55,NFO,04-JUL-2024,85.45,84.6,84.6,3710275,Options,Put,NIFTY,24100.0,39925
44,84.4,2024-07-02 09:15:56,NFO,04-JUL-2024,84.4,84.4,84.4,3710275,Options,Put,NIFTY,24100.0,15350
45,84.15,2024-07-02 09:15:57,NFO,04-JUL-2024,84.3,84.15,84.3,3710275,Options,Put,NIFTY,24100.0,0
46,84.25,2024-07-02 09:15:58,NFO,04-JUL-2024,84.25,84.25,84.25,3710275,Options,Put,NIFTY,24100.0,13950
47,82.45,2024-07-02 09:15:59,NFO,04-JUL-2024,83.2,82.45,83.2,3710275,Options,Put,NIFTY,24100.0,17275
48,81.85,2024-07-02 09:16:00,NFO,04-JUL-2024,81.85,81.85,81.85,3710275,Options,Put,NIFTY,24100.0,0
49,80.8,2024-07-02 09:16:01,NFO,04-JUL-2024,81.6,80.8,81.6,3710275,Options,Put,NIFTY,24100.0,16900
50,81.85,2024-07-02 09:16:02,NFO,04-JUL-2024,81.85,81.85,81.85,3710275,Options,Put,NIFTY,24100.0,23300
51,81.35,2024-07-02 09:16:04,NFO,04-JUL-2024,81.35,81.35,81.35,3710275,Options,Put,NIFTY,24100.0,24825
52,80.6,2024-07-02 09:16:05,NFO,04-JUL-2024,80.6,80.6,80.6,3710275,Options,Put,NIFTY,24100.0,0
53,80.35,2024-07-02 09:16:06,NFO,04-JUL-2024,80.35,80.35,80.35,3710275,Options,Put,NIFTY,24100.0,0
54,80.2,2024-07-02 09:16:07,NFO,04-JUL-2024,80.2,79.35,79.35,3710275,Options,Put,NIFTY,24100.0,54350
55,78.95,2024-07-02 09:16:08,NFO,04-JUL-2024,79.75,78.95,79.75,3710275,Options,Put,NIFTY,24100.0,0
56,78.2,2024-07-02 09:16:09,NFO,04-JUL-2024,78.75,78.2,78.75,3710275,Options,Put,NIFTY,24100.0,24275
57,77.3,2024-07-02 09:16:10,NFO,04-JUL-2024,78.05,77.3,78.05,3710275,Options,Put,NIFTY,24100.0,23175
58,76.6,2024-07-02 09:16:11,NFO,04-JUL-2024,76.6,76.6,76.6,3710275,Options,Put,NIFTY,24100.0,0
59,76.05,2024-07-02 09:16:12,NFO,04-JUL-2024,76.45,76.05,76.45,3710275,Options,Put,NIFTY,24100.0,21250
60,77.05,2024-07-02 09:16:13,NFO,04-JUL-2024,77.05,75.95,75.95,3710275,Options,Put,NIFTY,24100.0,14650
