time,price,volume
1719461504475,3.6,25
1719461504532,3.6,50
1719461505538,3.6,25
1719461505844,3.6,500
1719461506520,3.65,25
1719461506911,3.6,25
1719461507522,3.65,50
1719461508121,3.6,25
1719461508264,3.6,150
1719461508537,3.55,25
1719461509743,3.6,50
1719461510520,3.6,25
1719461510690,3.6,25
1719461511540,3.65,25
1719461511704,3.6,500
1719461512529,3.65,50
1719461512731,3.6,500
1719461513464,3.6,800
1719461513889,3.6,50
1719461514406,3.6,200
1719461515092,3.55,1000
1719461515288,3.55,25
1719461515536,3.55,25
1719461516741,3.5,25
1719461517543,3.55,25
1719461517924,3.6,225
1719461518554,3.55,250
1719461518891,3.65,100
1719461519757,3.65,200
1719461519920,3.6,75
1719461520030,3.6,25
1719461520539,3.65,175
1719461520951,3.6,25
1719461521295,3.6,25
1719461521495,3.6,50
1719461522540,3.65,225
1719461523555,3.65,25
1719461523732,3.65,50
1719461524558,3.65,25
1719461524865,3.65,550
1719461525563,3.65,100
1719461526129,3.7,25
1719461526300,3.65,800
1719461526712,3.75,200
1719461527551,3.8,25
1719461528406,3.8,800
1719461529482,3.8,125
1719461529716,3.8,275
1719461530535,3.8,100
1719461530576,3.75,25
1719461531544,3.75,25
1719461531696,3.8,50
1719461532707,3.75,125
1719461533575,3.8,75
1719461534429,3.8,25
1719461534660,3.75,25
1719461535555,3.8,25
1719461535831,3.75,950
1719461536458,3.8,75
1719461536884,3.8,75
1719461537542,3.8,75
1719461537715,3.8,50
1719461538554,3.75,900
1719461538942,3.75,25
1719461539325,3.8,150
1719461539501,3.8,100
1719461540537,3.85,200
1719461541569,3.9,400
1719461541719,3.9,275
1719461542570,3.9,225
1719461542748,3.9,100
1719461543511,3.95,250
1719461543724,3.9,350
1719461544533,3.9,300
1719461544611,3.95,75
1719461545514,3.9,50
1719461545968,4.0,75
1719461546517,4.0,75
1719461547459,3.95,300
1719461548562,3.9,125
1719461548642,3.85,25
1719461549561,3.9,25
1719461549778,3.9,25
1719461549948,3.95,25
1719461550543,3.95,250
1719461550755,3.95,500
1719461551550,3.9,200
1719461551796,3.95,25
1719461552561,3.9,25
1719461552980,3.95,75
1719461553557,4.0,650
1719461553979,3.95,75
1719461554579,3.95,250
1719461555121,3.95,675
1719461555308,3.9,900
1719461555308,3.9,900
1719461556524,3.95,700
1719461557548,3.9,750
1719461558594,3.9,50
1719461559515,3.9,400
1719461559768,3.9,1250
1719461560584,3.85,75
1719461560729,3.9,25
1719461561346,3.9,100
1719461561722,3.9,25
1719461562541,3.9,725
1719461562943,3.95,1675
1719461563576,3.95,150
1719461563740,3.95,25
1719461564492,4.0,150
1719461565205,3.95,25
1719461565404,4.0,25
1719461565532,4.0,100
1719461566489,3.95,500
1719461566606,4.0,25
1719461567510,4.0,175
1719461568609,4.0,25
1719461569554,4.0,50
1719461569554,4.0,50
1719461570561,4.0,50
1719461571000,3.95,25
1719461571694,3.9,25
1719461572140,3.95,1525
1719461572566,3.9,75
1719461572580,3.95,650
1719461573475,4.0,1000
1719461574596,4.0,25
1719461574747,3.95,300
1719461575490,3.95,100
1719461575790,4.0,25
1719461576613,3.9,125
1719461577620,3.9,75
1719461578006,3.9,25
1719461578548,3.95,500
1719461578955,3.9,125
1719461579530,3.95,75
1719461580054,3.95,500
1719461580509,3.9,50
1719461581180,3.95,50
1719461581296,3.9,25
1719461581296,3.9,25
1719461582343,3.95,25
1719461583500,3.95,425
1719461583989,3.9,25
1719461584473,3.95,150
1719461585073,3.9,25
1719461585544,3.95,125
1719461586224,4.0,100
1719461586410,4.0,225
1719461586588,4.05,50
1719461587544,4.05,950
1719461587544,4.05,950
1719461588505,4.1,50
1719461588830,4.05,25
1719461589807,4.1,25
1719461590006,4.15,25
1719461590521,4.1,100
1719461591028,4.15,25
1719461591472,4.15,25
1719461591961,4.1,1000
1719461592505,4.1,50
1719461592989,4.1,225
1719461593429,4.1,25
1719461593429,4.1,25
1719461594644,4.05,25
1719461595121,4.0,250
1719461595710,4.0,25
1719461596583,3.95,50
1719461596676,3.95,200
1719461597524,4.0,25
1719461597770,4.0,300
1719461598501,4.0,25
1719461599545,4.0,50
1719461599545,4.0,50
1719461600578,4.0,100
1719461605844,3.95,450
1719461606865,4.0,500
1719461607468,4.0,100
1719461608043,4.05,250
1719461608531,4.0,50
1719461609006,4.0,25
1719461609424,4.0,125
1719461609550,4.0,100
1719461609931,3.95,25
1719461610602,4.0,1000
1719461610878,4.0,50
1719461611606,4.0,100
1719461611606,4.0,100
1719461612577,3.95,750
1719461612577,3.95,750
1719461613603,3.95,675
1719461613678,4.0,25
1719461614530,3.95,650
1719461615082,3.95,250
1719461615596,4.05,50
1719461616083,3.95,25
1719461616460,4.0,25
1719461616703,3.95,350
1719461617588,4.0,375
1719461617619,4.0,125
1719461618590,4.0,25
1719461618679,4.0,250
1719461619530,3.95,25
1719461619831,3.95,25
1719461620595,4.0,525
1719461621275,3.95,25
1719461621492,3.95,750
1719461621558,3.95,25
1719461622618,4.0,425
1719461623593,4.0,75
1719461623861,3.95,25
1719461624603,3.85,25
1719461625252,3.9,50
1719461625461,3.85,50
1719461625588,3.85,75
1719461626586,3.9,50
1719461627599,3.85,400
1719461627703,3.85,425
1719461628607,3.8,25
1719461628680,3.8,100
1719461629519,3.8,25
1719461629670,3.85,25
1719461630588,3.8,100
1719461631076,3.8,25
1719461631614,3.8,25
1719461632298,3.85,75
1719461632493,3.8,1000
1719461632814,3.85,25
1719461633217,3.85,50
1719461633560,3.85,475
1719461634621,3.85,300
1719461634621,3.85,300
1719461635546,3.9,375
1719461636600,3.85,25
1719461636600,3.85,25
1719461637410,3.8,25
1719461637893,3.8,75
1719461638559,3.8,75
1719461638727,3.85,150
1719461639541,3.85,50
1719461639775,3.8,350
1719461640061,3.8,375
1719461640431,3.8,75
1719461641041,3.85,625
1719461641425,3.8,25
1719461642099,3.85,1125
1719461642613,3.8,1000
1719461642720,3.85,125
1719461643541,3.8,25
1719461643541,3.8,25
1719461644718,3.8,250
1719461645616,3.85,125
1719461645846,3.85,50
1719461646642,3.9,500
1719461646824,3.9,100
1719461647568,3.85,150
1719461647852,3.85,200
1719461648572,3.85,875
1719461648940,3.85,250
1719461649513,3.9,50
1719461649513,3.9,50
1719461650628,3.85,25
1719461651607,3.85,25
1719461651904,3.85,25
1719461652619,3.8,100
1719461652920,3.8,175
1719461653509,3.75,75
1719461653941,3.8,75
1719461654512,3.8,200
1719461654923,3.75,25
1719461655603,3.8,25
1719461656124,3.8,50
1719461656615,3.75,25
1719461657112,3.8,550
1719461657607,3.75,75
1719461658123,3.8,250
1719461658501,3.8,50
1719461658626,3.8,25
1719461659744,3.9,50
1719461660509,3.9,800
1719461660683,3.9,500
1719461661637,3.9,500
1719461661910,3.95,50
1719461662527,3.95,25
1719461662834,4.0,75
1719461663852,3.9,25
1719461664041,3.95,25
1719461664611,3.9,400
1719461665038,3.95,125
1719461665631,4.0,125
1719461666342,4.0,25
1719461666612,4.0,100
1719461667074,4.0,500
1719461667508,4.05,1000
1719461668369,4.05,1800
1719461668745,4.05,175
1719461669603,4.0,1000
1719461669761,4.0,400
1719461670043,4.0,50
1719461670643,4.0,25
1719461670744,4.05,25
1719461671564,4.0,50
1719461671768,4.05,50
1719461672610,4.05,25
1719461672752,4.1,150
1719461673598,3.9,350
1719461673985,3.95,75
1719461674526,3.95,75
1719461674930,3.95,300
1719461675616,3.95,100
1719461675980,3.9,100
1719461676483,3.9,25
1719461677077,3.85,125
1719461677600,3.85,50
1719461678156,3.9,25
1719461678490,3.95,75
1719461678660,3.95,25
1719461679614,4.0,500
1719461680631,3.95,25
1719461680743,3.95,300
1719461681681,3.9,25
